Date,Open,High,Low,Close*,Adj Close**,Volume
"May 23, 2019","1,284.80","1,284.80","1,284.80","1,284.80","1,284.80",-
"May 22, 2019","1,273.60","1,273.60","1,273.60","1,273.60","1,273.60",-
"May 21, 2019","1,272.00","1,272.00","1,272.00","1,272.00","1,272.00",-
"May 20, 2019","1,276.10","1,276.10","1,276.10","1,276.10","1,276.10",20
"May 17, 2019","1,280.00","1,280.00","1,274.50","1,274.50","1,274.50",1
"May 16, 2019","1,285.20","1,285.40","1,285.00","1,285.00","1,285.00",3
"May 15, 2019","1,296.90","1,296.90","1,296.00","1,296.30","1,296.30",55
"May 14, 2019","1,297.80","1,297.80","1,294.70","1,294.70","1,294.70",6
"May 13, 2019","1,286.70","1,300.10","1,281.80","1,300.10","1,300.10",56
"May 10, 2019","1,285.40","1,286.50","1,283.30","1,285.70","1,285.70",6
"May 9, 2019","1,278.90","1,285.00","1,278.80","1,283.50","1,283.50",38
"May 8, 2019","1,279.40","1,279.40","1,279.40","1,279.40","1,279.40",5
"May 7, 2019","1,280.50","1,283.50","1,280.50","1,283.50","1,283.50",8
"May 6, 2019","1,282.20","1,282.20","1,280.30","1,281.70","1,281.70",12
"May 3, 2019","1,270.10","1,279.20","1,270.10","1,279.20","1,279.20",15
"May 2, 2019","1,269.20","1,270.80","1,266.60","1,269.70","1,269.70",63
"May 1, 2019","1,278.70","1,283.30","1,278.70","1,281.40","1,281.40",70
"Apr 30, 2019","1,281.70","1,283.30","1,280.80","1,282.80","1,282.80",114
"Apr 29, 2019","1,284.80","1,284.90","1,277.10","1,278.60","1,278.60",568
"Apr 26, 2019","1,284.90","1,284.90","1,284.90","1,284.90","1,284.90",804
"Apr 25, 2019","1,280.60","1,280.80","1,275.80","1,275.80","1,275.80",95
"Apr 24, 2019","1,268.40","1,275.50","1,267.80","1,275.50","1,275.50",518
"Apr 23, 2019","1,266.40","1,269.80","1,266.00","1,269.30","1,269.30",206
"Apr 22, 2019","1,273.50","1,273.50","1,273.50","1,273.50","1,273.50",147
"Apr 18, 2019","1,270.80","1,273.60","1,270.10","1,271.90","1,271.90",27
"Apr 17, 2019","1,273.50","1,273.50","1,271.60","1,272.20","1,272.20",308
"Apr 16, 2019","1,285.20","1,285.20","1,272.20","1,272.60","1,272.60",643
"Apr 15, 2019","1,284.80","1,287.30","1,282.30","1,286.80","1,286.80",523
"Apr 12, 2019","1,293.40","1,293.40","1,289.20","1,290.60","1,290.60",607
"Apr 11, 2019","1,307.00","1,307.10","1,288.60","1,288.60","1,288.60",420
"Apr 10, 2019","1,304.00","1,309.10","1,301.50","1,309.10","1,309.10",66
"Apr 9, 2019","1,298.50","1,304.90","1,298.50","1,303.50","1,303.50",30
"Apr 8, 2019","1,292.20","1,302.10","1,291.80","1,297.10","1,297.10",63
"Apr 5, 2019","1,292.00","1,292.00","1,283.60","1,290.40","1,290.40",181
"Apr 4, 2019","1,290.60","1,292.60","1,279.50","1,289.00","1,289.00",269
"Apr 3, 2019","1,291.40","1,293.10","1,287.50","1,289.90","1,289.90",172
"Apr 2, 2019","1,286.30","1,290.90","1,284.50","1,290.00","1,290.00",525
"Apr 1, 2019","1,291.80","1,295.90","1,285.70","1,288.40","1,288.40",675
"Mar 29, 2019","1,289.60","1,298.50","1,286.10","1,293.00","1,293.00","1,265"
"Mar 28, 2019","1,308.40","1,311.10","1,287.70","1,289.80","1,289.80","87,798"
"Mar 27, 2019","1,309.90","1,309.90","1,309.90","1,309.90","1,309.90","206,263"
"Mar 26, 2019","1,315.60","1,315.60","1,314.30","1,314.30","1,314.30",1
"Mar 25, 2019","1,320.70","1,322.90","1,320.70","1,321.90","1,321.90",19
"Mar 22, 2019","1,311.60","1,311.60","1,311.60","1,311.60","1,311.60",-
"Mar 21, 2019","1,306.10","1,306.10","1,306.10","1,306.10","1,306.10",-
"Mar 20, 2019","1,300.70","1,300.70","1,300.50","1,300.50","1,300.50",2
"Mar 19, 2019","1,306.90","1,306.90","1,304.80","1,305.00","1,305.00",20
"Mar 18, 2019","1,297.30","1,302.20","1,297.30","1,300.30","1,300.30",8
"Mar 15, 2019","1,300.90","1,304.70","1,300.50","1,301.80","1,301.80",26
"Mar 14, 2019","1,293.40","1,293.40","1,293.40","1,293.40","1,293.40",1
"Mar 13, 2019","1,307.50","1,307.50","1,307.50","1,307.50","1,307.50",-
"Mar 12, 2019","1,294.70","1,296.30","1,294.70","1,296.30","1,296.30",1
"Mar 11, 2019","1,291.00","1,291.00","1,288.80","1,288.80","1,288.80",9
"Mar 8, 2019","1,292.10","1,297.40","1,291.60","1,297.00","1,297.00",10
"Mar 7, 2019","1,281.00","1,284.60","1,281.00","1,283.80","1,283.80",11
"Mar 6, 2019","1,287.10","1,287.10","1,282.60","1,284.90","1,284.90",14
"Mar 5, 2019","1,287.00","1,287.00","1,282.00","1,282.00","1,282.00",114
"Mar 4, 2019","1,285.50","1,287.00","1,281.90","1,284.80","1,284.80",28
"Mar 1, 2019","1,312.20","1,312.20","1,288.90","1,296.40","1,296.40",110
"Feb 28, 2019","1,321.10","1,323.70","1,311.50","1,312.80","1,312.80",141
"Feb 27, 2019","1,327.70","1,327.90","1,316.50","1,317.70","1,317.70",604
"Feb 26, 2019","1,323.30","1,325.50","1,323.30","1,325.10","1,325.10",939
"Feb 25, 2019","1,329.20","1,331.60","1,325.60","1,325.90","1,325.90",185
"Feb 22, 2019","1,324.20","1,331.30","1,321.00","1,329.20","1,329.20",718
"Feb 21, 2019","1,331.30","1,334.90","1,320.90","1,323.50","1,323.50",414
"Feb 20, 2019","1,342.20","1,344.00","1,338.00","1,343.30","1,343.30",581
"Feb 19, 2019","1,320.90","1,340.10","1,320.50","1,340.10","1,340.10",390
"Feb 15, 2019","1,313.60","1,318.80","1,313.60","1,318.10","1,318.10",190
"Feb 14, 2019","1,305.00","1,311.80","1,301.60","1,309.80","1,309.80",858
"Feb 13, 2019","1,311.60","1,316.00","1,308.10","1,310.80","1,310.80",143
"Feb 12, 2019","1,310.00","1,312.00","1,307.60","1,309.20","1,309.20",109
"Feb 11, 2019","1,313.40","1,313.40","1,304.70","1,307.00","1,307.00",119
"Feb 8, 2019","1,309.50","1,314.00","1,307.80","1,313.70","1,313.70",122
"Feb 7, 2019","1,302.90","1,310.40","1,302.20","1,309.40","1,309.40",203
"Feb 6, 2019","1,312.50","1,313.50","1,305.00","1,309.50","1,309.50",358
"Feb 5, 2019","1,311.10","1,315.10","1,311.00","1,314.20","1,314.20",362
"Feb 4, 2019","1,318.10","1,318.10","1,308.30","1,314.30","1,314.30",675
"Feb 1, 2019","1,320.30","1,320.70","1,315.40","1,316.90","1,316.90",878
"Jan 31, 2019","1,320.00","1,325.40","1,316.70","1,319.70","1,319.70","1,970"
"Jan 30, 2019","1,310.40","1,323.40","1,308.10","1,309.90","1,309.90","54,958"
"Jan 29, 2019","1,308.20","1,308.20","1,308.20","1,308.20","1,308.20","213,607"
"Jan 28, 2019","1,300.80","1,307.10","1,298.40","1,302.40","1,302.40",54
"Jan 25, 2019","1,297.40","1,297.40","1,297.40","1,297.40","1,297.40",-
"Jan 24, 2019","1,279.10","1,279.10","1,278.50","1,279.10","1,279.10",1
"Jan 23, 2019","1,281.70","1,283.90","1,278.70","1,283.10","1,283.10",14
"Jan 22, 2019","1,282.50","1,283.30","1,282.50","1,282.50","1,282.50",7
"Jan 18, 2019","1,281.30","1,281.30","1,281.30","1,281.30","1,281.30",3
"Jan 17, 2019","1,291.60","1,292.70","1,288.50","1,291.00","1,291.00",10
"Jan 16, 2019","1,291.60","1,291.60","1,291.60","1,291.60","1,291.60",2
"Jan 15, 2019","1,290.10","1,292.70","1,286.20","1,286.20","1,286.20",3
"Jan 14, 2019","1,292.40","1,293.90","1,289.10","1,289.10","1,289.10",7
"Jan 11, 2019","1,291.20","1,291.20","1,286.30","1,287.10","1,287.10",11
"Jan 10, 2019","1,284.70","1,284.70","1,284.70","1,284.70","1,284.70",-
"Jan 9, 2019","1,279.40","1,289.30","1,279.20","1,289.30","1,289.30",102
"Jan 8, 2019","1,280.50","1,283.20","1,278.20","1,283.20","1,283.20",54
"Jan 7, 2019","1,286.80","1,286.80","1,286.60","1,286.80","1,286.80",2
"Jan 4, 2019","1,294.20","1,294.20","1,275.30","1,282.70","1,282.70",34
"Jan 3, 2019","1,286.80","1,292.00","1,286.70","1,291.80","1,291.80",10
"Jan 2, 2019","1,286.00","1,286.00","1,277.60","1,281.00","1,281.00",149
"Dec 31, 2018","1,278.00","1,281.30","1,277.60","1,278.30","1,278.30",19
"Dec 28, 2018","1,273.50","1,280.10","1,273.50","1,279.90","1,279.90",805
"Dec 27, 2018","1,276.70","1,277.30","1,276.70","1,277.30","1,277.30",480
"Dec 26, 2018","1,269.30","1,277.40","1,269.20","1,269.20","1,269.20",63
"Dec 24, 2018","1,260.30","1,268.50","1,260.30","1,267.50","1,267.50",27
"Dec 21, 2018","1,260.30","1,261.30","1,253.80","1,253.80","1,253.80",96
"Dec 20, 2018","1,243.20","1,263.60","1,243.20","1,263.60","1,263.60",49
"Dec 19, 2018","1,255.80","1,255.80","1,252.10","1,252.10","1,252.10",268
"Dec 18, 2018","1,248.20","1,249.20","1,245.60","1,249.20","1,249.20",31
"Dec 17, 2018","1,239.30","1,247.40","1,239.30","1,247.40","1,247.40",10
"Dec 14, 2018","1,241.70","1,241.70","1,234.10","1,237.00","1,237.00",33
"Dec 13, 2018","1,243.50","1,243.50","1,241.00","1,242.70","1,242.70",194
"Dec 12, 2018","1,245.30","1,245.60","1,244.10","1,244.40","1,244.40",84
"Dec 11, 2018","1,245.80","1,248.70","1,241.50","1,241.90","1,241.90",117
"Dec 10, 2018","1,249.60","1,249.60","1,241.70","1,243.70","1,243.70",131
"Dec 7, 2018","1,238.30","1,249.80","1,237.60","1,246.80","1,246.80",211
"Dec 6, 2018","1,237.50","1,244.40","1,234.80","1,238.10","1,238.10",434
"Dec 4, 2018","1,231.00","1,241.40","1,230.40","1,241.10","1,241.10",474
"Dec 3, 2018","1,222.50","1,234.10","1,221.30","1,233.90","1,233.90",751
"Nov 30, 2018","1,224.10","1,225.00","1,216.10","1,220.20","1,220.20","2,060"
"Nov 29, 2018","1,221.00","1,228.70","1,220.50","1,224.10","1,224.10","55,478"
"Nov 28, 2018","1,211.50","1,221.40","1,211.50","1,221.40","1,221.40","247,168"
"Nov 27, 2018","1,221.90","1,222.00","1,211.20","1,211.20","1,211.20",5
"Nov 26, 2018","1,220.20","1,222.00","1,220.20","1,220.20","1,220.20",2
"Nov 23, 2018","1,224.80","1,224.80","1,221.00","1,221.00","1,221.00",1
"Nov 21, 2018","1,225.80","1,225.80","1,225.80","1,225.80","1,225.80",-
"Nov 20, 2018","1,225.30","1,228.80","1,219.00","1,219.00","1,219.00",12
"Nov 19, 2018","1,223.10","1,223.10","1,223.10","1,223.10","1,223.10",-
"Nov 16, 2018","1,216.70","1,223.80","1,216.70","1,220.80","1,220.80",5
"Nov 15, 2018","1,212.80","1,212.80","1,212.80","1,212.80","1,212.80",-
"Nov 14, 2018","1,207.90","1,207.90","1,207.90","1,207.90","1,207.90",-
"Nov 13, 2018","1,196.30","1,201.30","1,196.30","1,199.20","1,199.20",5
"Nov 12, 2018","1,201.60","1,201.60","1,201.30","1,201.30","1,201.30",1
"Nov 9, 2018","1,207.90","1,207.90","1,206.40","1,206.40","1,206.40",14
"Nov 8, 2018","1,222.90","1,222.90","1,222.90","1,222.90","1,222.90",2
"Nov 7, 2018","1,228.60","1,228.60","1,226.20","1,226.20","1,226.20",1
"Nov 6, 2018","1,230.70","1,233.80","1,223.80","1,223.80","1,223.80",4
"Nov 5, 2018","1,230.60","1,231.50","1,226.70","1,229.80","1,229.80",15
"Nov 2, 2018","1,233.30","1,233.30","1,230.90","1,230.90","1,230.90",18
"Nov 1, 2018","1,215.40","1,236.00","1,215.40","1,236.00","1,236.00",14
"Oct 31, 2018","1,216.00","1,216.60","1,212.00","1,212.30","1,212.30",121
"Oct 30, 2018","1,227.70","1,227.70","1,219.80","1,222.60","1,222.60",72
"Oct 29, 2018","1,224.50","1,224.50","1,224.50","1,224.50","1,224.50",214
"Oct 26, 2018","1,234.30","1,234.80","1,232.50","1,232.50","1,232.50",20
"Oct 25, 2018","1,238.60","1,238.60","1,229.10","1,229.10","1,229.10",7
"Oct 24, 2018","1,231.60","1,231.60","1,227.80","1,227.80","1,227.80",36
"Oct 23, 2018","1,224.80","1,237.80","1,224.80","1,233.40","1,233.40",33
"Oct 22, 2018","1,224.50","1,224.50","1,219.60","1,221.20","1,221.20",18
"Oct 19, 2018","1,225.30","1,225.30","1,225.30","1,225.30","1,225.30",55
"Oct 18, 2018","1,226.50","1,226.50","1,226.50","1,226.50","1,226.50",165
"Oct 17, 2018","1,225.90","1,225.90","1,223.70","1,223.70","1,223.70",1
"Oct 16, 2018","1,227.10","1,230.50","1,227.10","1,227.30","1,227.30",426
"Oct 15, 2018","1,222.40","1,232.30","1,222.40","1,226.40","1,226.40",136
"Oct 12, 2018","1,221.60","1,221.60","1,216.00","1,218.10","1,218.10",122
"Oct 11, 2018","1,198.10","1,224.60","1,196.30","1,223.50","1,223.50",126
"Oct 10, 2018","1,189.30","1,192.00","1,189.30","1,189.30","1,189.30","1,078"
"Oct 9, 2018","1,185.60","1,189.10","1,185.60","1,187.20","1,187.20",9
"Oct 8, 2018","1,201.00","1,201.00","1,183.70","1,184.40","1,184.40",250
"Oct 5, 2018","1,197.10","1,205.30","1,196.90","1,201.20","1,201.20",34
"Oct 4, 2018","1,199.30","1,204.60","1,197.20","1,197.20","1,197.20",496
"Oct 3, 2018","1,202.60","1,202.60","1,196.60","1,198.30","1,198.30",76
"Oct 2, 2018","1,193.00","1,206.00","1,190.30","1,202.40","1,202.40",451
"Oct 1, 2018","1,191.60","1,191.60","1,185.80","1,187.10","1,187.10",180
"Sep 28, 2018","1,181.70","1,191.90","1,180.00","1,191.50","1,191.50",404
"Sep 27, 2018","1,194.60","1,197.30","1,180.50","1,182.30","1,182.30","4,947"
"Sep 26, 2018","1,194.00","1,194.00","1,194.00","1,194.00","1,194.00","17,857"
"Sep 25, 2018","1,202.10","1,202.80","1,200.00","1,200.00","1,200.00",21
"Sep 24, 2018","1,199.30","1,199.30","1,199.30","1,199.30","1,199.30",-
"Sep 21, 2018","1,196.20","1,196.20","1,196.20","1,196.20","1,196.20",-
"Sep 20, 2018","1,206.20","1,206.20","1,206.20","1,206.20","1,206.20",-
"Sep 19, 2018","1,202.20","1,202.20","1,202.20","1,202.20","1,202.20",-
"Sep 18, 2018","1,198.70","1,198.70","1,196.80","1,196.80","1,196.80",2
"Sep 17, 2018","1,199.70","1,199.70","1,199.70","1,199.70","1,199.70",-
"Sep 14, 2018","1,195.00","1,195.00","1,195.00","1,195.00","1,195.00",1
"Sep 13, 2018","1,203.40","1,203.40","1,200.00","1,202.00","1,202.00",22
"Sep 12, 2018","1,205.00","1,205.00","1,204.70","1,204.70","1,204.70",37
"Sep 11, 2018","1,190.40","1,196.30","1,190.40","1,195.40","1,195.40",21
"Sep 10, 2018","1,193.00","1,193.00","1,193.00","1,193.00","1,193.00",11
"Sep 7, 2018","1,198.30","1,198.30","1,193.10","1,193.60","1,193.60",29
"Sep 6, 2018","1,202.00","1,202.00","1,197.90","1,197.90","1,197.90",7
"Sep 5, 2018","1,192.50","1,196.00","1,192.50","1,194.90","1,194.90",21
"Sep 4, 2018","1,193.80","1,193.80","1,189.90","1,192.70","1,192.70",26
"Aug 31, 2018","1,207.10","1,208.20","1,199.10","1,200.30","1,200.30",191
"Aug 30, 2018","1,205.40","1,205.60","1,196.00","1,197.70","1,197.70",493
"Aug 29, 2018","1,205.20","1,205.20","1,202.40","1,204.50","1,204.50",817
"Aug 28, 2018","1,209.70","1,217.00","1,202.30","1,207.40","1,207.40",136
"Aug 27, 2018","1,210.30","1,211.40","1,205.20","1,209.00","1,209.00",154
"Aug 24, 2018","1,185.30","1,208.00","1,185.30","1,206.30","1,206.30",12
"Aug 23, 2018","1,189.30","1,190.30","1,184.90","1,187.00","1,187.00",95
"Aug 22, 2018","1,194.70","1,196.30","1,194.70","1,196.30","1,196.30",17
"Aug 21, 2018","1,189.80","1,192.60","1,189.80","1,192.60","1,192.60",22
"Aug 20, 2018","1,184.80","1,190.00","1,184.40","1,186.80","1,186.80",68
"Aug 17, 2018","1,174.70","1,181.20","1,174.70","1,176.50","1,176.50",66
"Aug 16, 2018","1,173.20","1,180.20","1,161.40","1,176.20","1,176.20",123
"Aug 15, 2018","1,187.80","1,188.10","1,174.60","1,177.50","1,177.50",71
"Aug 14, 2018","1,193.10","1,197.50","1,192.80","1,193.00","1,193.00",92
"Aug 13, 2018","1,207.00","1,207.40","1,191.30","1,191.30","1,191.30",78
"Aug 10, 2018","1,212.50","1,216.40","1,205.60","1,211.10","1,211.10",75
"Aug 9, 2018","1,214.50","1,215.30","1,211.60","1,211.90","1,211.90",44
"Aug 8, 2018","1,212.00","1,215.20","1,205.90","1,212.60","1,212.60",209
"Aug 7, 2018","1,207.80","1,214.80","1,207.80","1,209.60","1,209.60",715
"Aug 6, 2018","1,214.40","1,214.40","1,206.60","1,208.60","1,208.60",297
"Aug 3, 2018","1,206.50","1,218.60","1,205.10","1,214.20","1,214.20",784
"Aug 2, 2018","1,214.70","1,219.30","1,205.80","1,210.60","1,210.60",411
"Aug 1, 2018","1,222.90","1,223.70","1,214.40","1,217.90","1,217.90","1,026"
"Jul 31, 2018","1,220.40","1,228.10","1,213.00","1,223.70","1,223.70","2,722"
"Jul 30, 2018","1,222.50","1,223.90","1,218.10","1,221.30","1,221.30","62,239"
"Jul 27, 2018","1,222.60","1,222.60","1,222.60","1,222.60","1,222.60","254,428"
"Jul 26, 2018","1,227.80","1,227.80","1,225.30","1,225.30","1,225.30",1
"Jul 25, 2018","1,231.40","1,231.40","1,231.40","1,231.40","1,231.40",-
"Jul 24, 2018","1,223.90","1,223.90","1,223.90","1,223.90","1,223.90",-
"Jul 23, 2018","1,222.00","1,224.00","1,222.00","1,224.00","1,224.00",1
"Jul 20, 2018","1,229.50","1,229.50","1,229.50","1,229.50","1,229.50",-
"Jul 19, 2018","1,227.20","1,228.00","1,211.70","1,222.40","1,222.40",33
"Jul 18, 2018","1,226.70","1,226.70","1,222.20","1,226.30","1,226.30",67
"Jul 17, 2018","1,225.70","1,225.70","1,225.70","1,225.70","1,225.70",-
"Jul 16, 2018","1,242.70","1,243.80","1,238.10","1,238.10","1,238.10",2
"Jul 13, 2018","1,244.70","1,247.00","1,239.60","1,239.60","1,239.60",2
"Jul 12, 2018","1,240.90","1,246.70","1,240.90","1,245.00","1,245.00",7
"Jul 11, 2018","1,253.20","1,253.20","1,242.80","1,242.80","1,242.80",30
"Jul 10, 2018","1,256.20","1,256.90","1,249.30","1,253.80","1,253.80",65
"Jul 9, 2018","1,258.20","1,262.30","1,257.70","1,258.10","1,258.10",37
"Jul 6, 2018","1,255.50","1,255.50","1,254.30","1,254.30","1,254.30",7
"Jul 5, 2018","1,255.50","1,257.30","1,253.60","1,257.30","1,257.30",9
"Jul 3, 2018","1,238.10","1,254.10","1,237.00","1,251.60","1,251.60",36
"Jul 2, 2018","1,249.90","1,249.90","1,239.80","1,239.80","1,239.80",29
"Jun 29, 2018","1,250.30","1,253.30","1,249.10","1,251.30","1,251.30",48
"Jun 28, 2018","1,251.70","1,251.70","1,244.80","1,247.80","1,247.80",378
"Jun 27, 2018","1,255.50","1,255.50","1,252.30","1,252.80","1,252.80","1,162"
"Jun 26, 2018","1,267.20","1,267.20","1,256.60","1,256.60","1,256.60",89
"Jun 25, 2018","1,270.60","1,271.20","1,265.60","1,265.60","1,265.60",37
"Jun 22, 2018","1,268.10","1,270.20","1,267.00","1,267.40","1,267.40",74
"Jun 21, 2018","1,262.70","1,268.90","1,260.00","1,267.20","1,267.20",46
"Jun 20, 2018","1,274.40","1,274.40","1,271.20","1,271.20","1,271.20",7
"Jun 19, 2018","1,278.70","1,281.80","1,269.90","1,275.60","1,275.60",34
"Jun 18, 2018","1,280.70","1,280.70","1,276.20","1,276.20","1,276.20",35
"Jun 15, 2018","1,297.20","1,307.70","1,274.00","1,274.60","1,274.60",589
"Jun 14, 2018","1,297.20","1,307.70","1,297.20","1,304.00","1,304.00",42
"Jun 13, 2018","1,294.00","1,299.40","1,290.90","1,296.90","1,296.90",135
"Jun 12, 2018","1,297.80","1,298.10","1,292.70","1,295.10","1,295.10",153
"Jun 11, 2018","1,299.30","1,302.00","1,295.20","1,298.90","1,298.90",71
"Jun 8, 2018","1,295.30","1,299.40","1,294.80","1,298.10","1,298.10",650
"Jun 7, 2018","1,298.40","1,302.80","1,296.20","1,298.70","1,298.70",79
"Jun 6, 2018","1,296.10","1,300.40","1,294.10","1,297.10","1,297.10",373
"Jun 5, 2018","1,292.10","1,299.80","1,289.90","1,297.50","1,297.50",357
"Jun 4, 2018","1,293.90","1,297.10","1,290.00","1,293.10","1,293.10",144
"Jun 1, 2018","1,298.60","1,299.50","1,288.90","1,294.80","1,294.80",663
"May 31, 2018","1,301.00","1,306.80","1,296.60","1,300.10","1,300.10","4,082"
"May 30, 2018","1,298.00","1,303.70","1,295.20","1,301.50","1,301.50","50,845"
"May 29, 2018","1,298.70","1,298.70","1,298.70","1,298.70","1,298.70","386,334"
"May 25, 2018","1,303.30","1,303.30","1,303.30","1,303.30","1,303.30",1
"May 24, 2018","1,303.70","1,303.70","1,303.70","1,303.70","1,303.70",-
"May 23, 2018","1,289.30","1,289.30","1,289.30","1,289.30","1,289.30",10
"May 22, 2018","1,291.70","1,291.70","1,291.70","1,291.70","1,291.70",50
"May 21, 2018","1,287.40","1,292.10","1,287.40","1,290.20","1,290.20",52
"May 18, 2018","1,285.20","1,290.20","1,285.20","1,290.20","1,290.20",2
"May 17, 2018","1,291.30","1,291.30","1,288.20","1,288.20","1,288.20",2
"May 16, 2018","1,290.90","1,294.00","1,285.40","1,290.20","1,290.20",26
"May 15, 2018","1,304.60","1,304.70","1,288.90","1,288.90","1,288.90",8
"May 14, 2018","1,319.90","1,319.90","1,316.50","1,316.50","1,316.50",4
"May 11, 2018","1,319.00","1,319.00","1,319.00","1,319.00","1,319.00",3
"May 10, 2018","1,312.20","1,320.80","1,312.20","1,320.80","1,320.80",8
"May 9, 2018","1,311.30","1,311.30","1,311.30","1,311.30","1,311.30",70
"May 8, 2018","1,310.10","1,312.00","1,308.50","1,312.00","1,312.00",337
"May 7, 2018","1,310.60","1,312.50","1,310.20","1,312.20","1,312.20",4
"May 4, 2018","1,312.70","1,312.70","1,312.70","1,312.70","1,312.70",-
"May 3, 2018","1,310.70","1,310.70","1,310.70","1,310.70","1,310.70",4
"May 2, 2018","1,309.00","1,309.30","1,302.60","1,302.60","1,302.60",23
"May 1, 2018","1,313.20","1,313.80","1,303.40","1,303.80","1,303.80",28
"Apr 30, 2018","1,309.60","1,316.20","1,309.60","1,316.20","1,316.20",49
"Apr 27, 2018","1,315.30","1,321.70","1,312.80","1,320.30","1,320.30",622
"Apr 26, 2018","1,315.70","1,316.30","1,315.70","1,316.30","1,316.30",569
"Apr 25, 2018","1,324.00","1,325.00","1,320.00","1,321.20","1,321.20",278
"Apr 24, 2018","1,326.40","1,331.70","1,326.20","1,331.40","1,331.40",28
"Apr 23, 2018","1,334.00","1,334.40","1,322.50","1,322.50","1,322.50",68
"Apr 20, 2018","1,342.50","1,343.40","1,335.30","1,336.70","1,336.70",310
"Apr 19, 2018","1,348.60","1,355.20","1,341.60","1,346.80","1,346.80",387
"Apr 18, 2018","1,343.50","1,354.20","1,343.50","1,351.20","1,351.20",45
"Apr 17, 2018","1,348.00","1,348.10","1,339.00","1,347.20","1,347.20",409
"Apr 16, 2018","1,341.00","1,348.80","1,341.00","1,347.50","1,347.50",60
"Apr 13, 2018","1,335.90","1,346.00","1,335.90","1,344.80","1,344.80",67
"Apr 12, 2018","1,351.20","1,351.50","1,334.60","1,338.40","1,338.40",34
"Apr 11, 2018","1,340.10","1,365.40","1,340.10","1,356.50","1,356.50",118
"Apr 10, 2018","1,335.20","1,342.00","1,333.00","1,342.00","1,342.00",105
"Apr 9, 2018","1,333.00","1,337.50","1,327.00","1,336.30","1,336.30",290
"Apr 6, 2018","1,326.50","1,333.00","1,319.00","1,331.90","1,331.90",348
"Apr 5, 2018","1,333.50","1,333.70","1,322.60","1,324.30","1,324.30",258
"Apr 4, 2018","1,331.80","1,347.30","1,331.60","1,335.80","1,335.80",718
"Apr 3, 2018","1,340.40","1,341.50","1,328.50","1,332.80","1,332.80",702
"Apr 2, 2018","1,327.00","1,344.20","1,324.70","1,342.10","1,342.10",649
"Mar 29, 2018","1,324.00","1,327.10","1,321.70","1,322.80","1,322.80","5,585"
"Mar 28, 2018","1,345.00","1,346.40","1,322.40","1,324.20","1,324.20","59,284"
"Mar 27, 2018","1,341.00","1,341.30","1,341.00","1,341.30","1,341.30","290,889"
"Mar 26, 2018","1,348.50","1,354.40","1,345.10","1,354.40","1,354.40",10
"Mar 23, 2018","1,343.20","1,349.30","1,343.20","1,349.30","1,349.30",8
"Mar 22, 2018","1,326.60","1,326.60","1,326.60","1,326.60","1,326.60",-
"Mar 21, 2018","1,312.40","1,328.80","1,312.40","1,320.70","1,320.70",34
"Mar 20, 2018","1,311.10","1,311.10","1,311.10","1,311.10","1,311.10",4
"Mar 19, 2018","1,309.40","1,316.90","1,307.30","1,316.80","1,316.80",6
"Mar 16, 2018","1,310.10","1,311.30","1,310.10","1,311.30","1,311.30",34
"Mar 15, 2018","1,316.80","1,316.80","1,316.80","1,316.80","1,316.80",-
"Mar 14, 2018","1,322.20","1,324.40","1,322.20","1,324.40","1,324.40",19
"Mar 13, 2018","1,325.90","1,325.90","1,325.30","1,325.90","1,325.90",13
"Mar 12, 2018","1,319.40","1,319.40","1,319.40","1,319.40","1,319.40",-
"Mar 9, 2018","1,316.80","1,322.40","1,313.00","1,322.40","1,322.40",88
"Mar 8, 2018","1,324.80","1,326.80","1,319.30","1,319.90","1,319.90",62
"Mar 7, 2018","1,338.10","1,338.10","1,326.00","1,326.00","1,326.00",27
"Mar 6, 2018","1,321.60","1,333.60","1,321.40","1,333.60","1,333.60",18
"Mar 5, 2018","1,323.50","1,325.90","1,318.10","1,318.10","1,318.10",18
"Mar 2, 2018","1,314.30","1,323.20","1,314.30","1,321.10","1,321.10",155
"Mar 1, 2018","1,310.40","1,318.10","1,301.80","1,302.90","1,302.90",43
"Feb 28, 2018","1,315.40","1,321.00","1,315.40","1,315.50","1,315.50",58
"Feb 27, 2018","1,331.70","1,332.60","1,312.70","1,315.50","1,315.50",710
"Feb 26, 2018","1,335.00","1,340.50","1,330.70","1,330.70","1,330.70",652
"Feb 23, 2018","1,328.00","1,332.10","1,327.70","1,328.20","1,328.20",427
"Feb 22, 2018","1,322.00","1,331.40","1,322.00","1,330.60","1,330.60",70
"Feb 21, 2018","1,326.80","1,331.50","1,324.40","1,330.00","1,330.00",119
"Feb 20, 2018","1,348.40","1,350.20","1,328.50","1,328.80","1,328.80",283
"Feb 16, 2018","1,354.00","1,361.40","1,344.90","1,353.20","1,353.20",110
"Feb 15, 2018","1,352.00","1,355.90","1,349.70","1,352.10","1,352.10",111
"Feb 14, 2018","1,332.80","1,355.50","1,324.00","1,355.50","1,355.50",400
"Feb 13, 2018","1,324.50","1,329.60","1,323.40","1,328.10","1,328.10",71
"Feb 12, 2018","1,323.80","1,325.50","1,318.00","1,324.20","1,324.20",140
"Feb 9, 2018","1,320.90","1,322.00","1,311.90","1,313.10","1,313.10",451
"Feb 8, 2018","1,317.10","1,321.10","1,307.00","1,316.90","1,316.90",459
"Feb 7, 2018","1,325.40","1,331.10","1,310.50","1,311.60","1,311.60",491
